"lhs";"op";"rhs";"mi";"epc";"sepc.lv";"sepc.all";"sepc.nox"
"1018";"Q36";"~~";"Q40";0,0949735877187706;0,00718971800309714;0,00718971800309714;0,0260046083273864;0,0260046083273864
"1019";"Q36";"~~";"Q41";0,0838429247917398;-0,00747916833939362;-0,00747916833939362;-0,0207199614956273;-0,0207199614956273
"1020";"Q37";"~~";"Q38";28,979492405819;0,10204414646589;0,10204414646589;0,494932238755311;0,494932238755311
"1021";"Q37";"~~";"Q39";5,552768417163;-0,0599718985275055;-0,0599718985275055;-0,17938194834736;-0,17938194834736
"1022";"Q37";"~~";"Q40";0,0322407474873039;-0,00378274029212997;-0,00378274029212997;-0,015491214553224;-0,015491214553224
"1023";"Q37";"~~";"Q41";0,0402507437445613;-0,0046661102869084;-0,0046661102869084;-0,0146362937926133;-0,0146362937926133
"1024";"Q38";"~~";"Q39";1,168936378013;0,0260212919026823;0,0260212919026823;0,0878850490887082;0,0878850490887082
"1025";"Q38";"~~";"Q40";4,84149237022779;-0,044109187719477;-0,044109187719477;-0,203968550494907;-0,203968550494907
"1026";"Q38";"~~";"Q41";0,474484854913517;-0,0151002004329922;-0,0151002004329922;-0,0534827877860331;-0,0534827877860331
"1027";"Q39";"~~";"Q40";7,71746331370336;0,15565498907107;0,15565498907107;0,443885018731641;0,443885018731641
"1028";"Q39";"~~";"Q41";14,9206627023314;-0,166209722614213;-0,166209722614213;-0,363045487078696;-0,363045487078696
"1029";"Q40";"~~";"Q41";1,38446014011069;0,0498007875179696;0,0498007875179696;0,148932278089003;0,148932278089003
"1030";"conhecimento";"~~";"atitude";0,00875114607073497;0,0515797668961336;0,0515797668961336;0,0515797668961336;0,0515797668961336
"1031";"conhecimento";"~~";"intençao.compra";3,58489551901783;-0,150216757680445;-0,150216757680445;-0,150216757680445;-0,150216757680445
"1032";"confianca";"~~";"atitude";0,115459559668938;0,245915359114886;0,245915359114886;0,245915359114886;0,245915359114886
"1033";"confianca";"~~";"intençao.compra";0,216887261048463;0,0496571603921918;0,0496571603921918;0,0496571603921918;0,0496571603921918
"1034";"apoio.ambiental.animal";"~~";"atitude";0,00703579485975162;0,0107630408833918;0,0107630408833918;0,0107630408833918;0,0107630408833918
"1035";"apoio.ambiental.animal";"~~";"intençao.compra";1,58306612484711;-0,0894845352012433;-0,0894845352012433;-0,0894845352012433;-0,0894845352012433
"1036";"apoio.social";"~~";"atitude";0,00854995614380919;0,0105167630188725;0,0105167630188725;0,0105167630188725;0,0105167630188725
"1037";"apoio.social";"~~";"intençao.compra";2,08581317733172;-0,0945263630125654;-0,0945263630125654;-0,0945263630125654;-0,0945263630125654
"1038";"status";"~~";"atitude";0,122232860849113;-0,0453393635653879;-0,0453393635653879;-0,0453393635653879;-0,0453393635653879
"1039";"status";"~~";"intençao.compra";0,094336647882372;0,0252050979928869;0,0252050979928869;0,0252050979928869;0,0252050979928869
"1040";"sacrificio";"~~";"atitude";0,0945891693813941;-0,0510217372870028;-0,0510217372870028;-0,0510217372870028;-0,0510217372870028
"1041";"sacrificio";"~~";"intençao.compra";12,2790895378327;0,218061288829831;0,218061288829831;0,218061288829831;0,218061288829831
"1042";"eficacia";"~~";"atitude";0,0199041566764318;0,0699498665831978;0,0699498665831978;0,0699498665831978;0,0699498665831978
"1043";"eficacia";"~~";"intençao.compra";0,286661482801815;0,0501258150243774;0,0501258150243774;0,0501258150243774;0,0501258150243774
"1044";"preço";"~~";"atitude";0,00717992895857581;0,0322216123102644;0,0322216123102644;0,0322216123102644;0,0322216123102644
"1045";"preço";"~~";"intençao.compra";12,9039854365019;0,277389996064127;0,277389996064127;0,277389996064127;0,277389996064127
"1046";"resistencia";"~~";"atitude";0,122743885410708;0,135588928633232;0,135588928633232;0,135588928633232;0,135588928633232
"1047";"resistencia";"~~";"intençao.compra";1,04336426278976;0,0727529544866561;0,0727529544866561;0,0727529544866561;0,0727529544866561
"1048";"atitude";"~~";"intençao.compra";25,5442948158352;-0,769268727320028;-0,769268727320028;-0,769268727320028;-0,769268727320028
"1049";"atitude";"~";"intençao.compra";28,0035854807588;-0,765329802288102;-0,519616702099173;-0,519616702099173;-0,519616702099173
"1050";"atitude";"~";"IDADE";4,8494964360485;-0,193264667731716;-0,0876108642525242;-0,0979513444191768;-0,0876108642525242
"1051";"atitude";"~";"RENDA";0,367792391190251;0,0525450448250207;0,0238197537260051;0,0269751239654282;0,0238197537260051
"1052";"intençao.compra";"~";"conhecimento";0,848450652403504;0,0921618016198432;0,0615349680064756;0,0615349680064756;0,0615349680064756
"1053";"intençao.compra";"~";"confianca";5,41704539218859;0,263755017504021;0,176105027011135;0,176105027011135;0,176105027011135
"1054";"intençao.compra";"~";"apoio.social";2,06998572651776;0,200907024673886;0,134142422547021;0,134142422547021;0,134142422547021
"1055";"intençao.compra";"~";"preço";46,4282069114919;0,642613418940563;0,429062751378825;0,429062751378825;0,429062751378825
"1056";"intençao.compra";"~";"sacrificio";28,2415276639786;0,539436933750657;0,360173454472823;0,360173454472823;0,360173454472823
"1057";"intençao.compra";"~";"eficacia";1,80719487111252;0,2241349688075;0,149651351126933;0,149651351126933;0,149651351126933
"1058";"intençao.compra";"~";"resistencia";46,9752182127859;1,17044770369994;0,781489301798994;0,781489301798994;0,781489301798994
"1059";"conhecimento";"~";"atitude";0,00878202229395313;0,051670679908773;0,113982630684449;0,113982630684449;0,113982630684449
"1060";"conhecimento";"~";"intençao.compra";1,82146594581859;-0,102687807115506;-0,153796997296888;-0,153796997296888;-0,153796997296888
"1067";"conhecimento";"~";"IDADE";0,217991385153429;0,025224106182181;0,025224106182181;0,028201241174784;0,025224106182181
"1068";"conhecimento";"~";"RENDA";3,55632306221148;0,100582627863173;0,100582627863173;0,113906671185079;0,100582627863173
"1069";"confianca";"~";"atitude";0,114351933421332;0,244732959347441;0,539867223943291;0,539867223943291;0,539867223943291
"1070";"confianca";"~";"intençao.compra";0,881385655540423;0,0958981421551271;0,143628018983975;0,143628018983975;0,143628018983975
"1077";"confianca";"~";"IDADE";1,27897186197347;0,0811485547560686;0,0811485547560686;0,0907263055084072;0,0811485547560686
"1078";"confianca";"~";"RENDA";1,08390077242575;0,0737515771452704;0,0737515771452704;0,0835213478285265;0,0737515771452704
"1079";"apoio.social";"~";"atitude";0,00851915757801463;0,0104978042413478;0,0231575691659522;0,0231575691659522;0,0231575691659522
"1080";"apoio.social";"~";"intençao.compra";2,22479409512256;-0,0875714217217282;-0,131156970707066;-0,131156970707066;-0,131156970707066
"1087";"apoio.social";"~";"IDADE";0,0797326450440107;0,0123178158305043;0,0123178158305043;0,0137716552758576;0,0123178158305043
"1088";"apoio.social";"~";"RENDA";2,61488008774747;-0,0696414434530289;-0,0696414434530289;-0,0788667503403227;-0,0696414434530289
"1089";"preço";"~";"atitude";0,00718582108146786;0,0322348307394603;0,0711082341830729;0,0711082341830729;0,0711082341830729
"1090";"preço";"~";"intençao.compra";15,7454822274484;0,292388938999924;0,437915095513037;0,437915095513037;0,437915095513037
"1097";"preço";"~";"IDADE";3,878049850148;0,102964491089277;0,102964491089277;0,115117119499714;0,102964491089277
"1098";"preço";"~";"RENDA";0,0983449887369479;0,0161876257648708;0,0161876257648708;0,0183319784384095;0,0161876257648708
"1099";"sacrificio";"~";"atitude";0,0945498570571016;-0,0510111335807582;-0,112527708363742;-0,112527708363742;-0,112527708363742
"1100";"sacrificio";"~";"intençao.compra";12,7410176581352;0,207217052076518;0,310351942390139;0,310351942390139;0,310351942390139
"1107";"sacrificio";"~";"IDADE";0,867741809897552;0,0387331623748042;0,0387331623748042;0,0433047357834852;0,0387331623748042
"1108";"sacrificio";"~";"RENDA";0,519488632709123;0,0295870709902521;0,0295870709902521;0,0335064298697866;0,0295870709902521
"1109";"eficacia";"~";"atitude";0,0197983148582515;0,069763636898552;0,153894682126324;0,153894682126324;0,153894682126324
"1110";"eficacia";"~";"intençao.compra";0,600996455224118;0,0691968695985291;0,103637141210225;0,103637141210225;0,103637141210225
"1117";"eficacia";"~";"IDADE";0,545002909996834;-0,0454600859651553;-0,0454600859651553;-0,0508256204945499;-0,0454600859651553
"1118";"eficacia";"~";"RENDA";5,26654723835233;0,139514738215758;0,139514738215758;0,157996065016644;0,139514738215758
"1119";"resistencia";"~";"atitude";0,122611775447552;0,135515941409587;0,298940589301629;0,298940589301629;0,298940589301629
"1120";"resistencia";"~";"intençao.compra";0,380032630393266;0,0418511392106544;0,0626810497259197;0,0626810497259197;0,0626810497259197
"1127";"resistencia";"~";"IDADE";0,1478776694021;-0,0178613825875176;-0,0178613825875176;-0,0199695146550528;-0,0178613825875176
"1128";"resistencia";"~";"RENDA";2,32597002389401;-0,0699345984529732;-0,0699345984529732;-0,0791987391826736;-0,0699345984529732
"1129";"IDADE";"~";"atitude";0,14226072889458;0,0122427533229317;0,0270068292701449;0,0241557853759741;0,0241557853759741
"1130";"IDADE";"~";"intençao.compra";0,142250218510518;0,0246689127259237;0,036946983389746;0,0330465821116956;0,0330465821116956
"1131";"IDADE";"~";"conhecimento";6,62162055519368;0,192111817891231;0,192111817891231;0,171831050389127;0,171831050389127
"1132";"IDADE";"~";"confianca";1,00194658471123;0,0878203948114631;0,0878203948114631;0,0785494138345266;0,0785494138345266
"1133";"IDADE";"~";"apoio.social";3,12154409665993;0,129295438162253;0,129295438162253;0,115646039862686;0,115646039862686
"1134";"IDADE";"~";"preço";15,6227857731903;0,296384831058187;0,296384831058187;0,265096220519689;0,265096220519689
"1135";"IDADE";"~";"sacrificio";15,576479815235;0,2903427926276;0,2903427926276;0,259692025080724;0,259692025080724
"1136";"IDADE";"~";"eficacia";0,000185226875259934;-0,00107603308127918;-0,00107603308127918;-0,000962438941233344;-0,000962438941233344
"1137";"IDADE";"~";"resistencia";4,00919504256955;0,147164287495066;0,147164287495066;0,131628519148997;0,131628519148997
"1139";"RENDA";"~";"atitude";1,62393290287555;-0,0418981039980972;-0,0924248746644209;-0,0816136287449474;-0,0816136287449474
"1140";"RENDA";"~";"intençao.compra";1,62397663621514;-0,0844281302306381;-0,126449218087373;-0,111658031212288;-0,111658031212288
"1141";"RENDA";"~";"conhecimento";0,337271782523664;0,0439173054322451;0,0439173054322451;0,0387801517074221;0,0387801517074221
"1142";"RENDA";"~";"confianca";9,67191807139668;0,276377796918807;0,276377796918807;0,244048964015107;0,244048964015107
"1143";"RENDA";"~";"apoio.social";8,37366697538789;-0,214501361425616;-0,214501361425616;-0,189410421601741;-0,189410421601741
"1144";"RENDA";"~";"preço";0,279969347007397;0,0401888631931446;0,0401888631931446;0,0354878377951365;0,0354878377951365
"1145";"RENDA";"~";"sacrificio";1,74125235638091;-0,0983288580507084;-0,0983288580507084;-0,0868270034988144;-0,0868270034988144
"1146";"RENDA";"~";"eficacia";0,129247248439156;0,02879108434241;0,02879108434241;0,0254232951596358;0,0254232951596358
"1147";"RENDA";"~";"resistencia";1,63596286909786;-0,0952213438826846;-0,0952213438826846;-0,0840829856297115;-0,0840829856297115
